t,x_true,y_true,theta_true,x_odom,y_odom,theta_odom,x_ekf,y_ekf,theta_ekf,Pxx,Pxy,Pyy,Ptt,v_meas,w_meas,nis,nees
68.54999999999825,-1.4808436686548283,-1.75078487378348,-2.7456448007917436,-0.0806683471114626,-2.8806969048315785,-2.2395510562728016,-1.5085862256114126,-1.7275310591462494,-2.750347523041631,0.00012394289084695216,-7.182179009606332e-05,0.00011295554758048847,0.00022195568469220818,0.3522274720987994,-0.2989324703519619,0.7975375654764807,7.653829590010773
68.59999999999825,-1.4964169473354714,-1.7579806843175927,-2.7628639539201707,-0.0915909058392989,-2.8942799721200734,-2.2565505407366757,-1.5264160039883459,-1.7328839139703776,-2.772696427409482,0.0001239750726612617,-7.22903124086428e-05,0.00011375544097981558,0.00022184121667922393,0.34860253719891043,-0.3399896892775029,2.431797407930567,8.371072020199762
68.64999999999824,-1.5121060208780304,-1.7649029847250979,-2.780186941455316,-0.10280387047610398,-2.907741292818435,-2.2740974843361816,-1.5430760421325709,-1.7399259708097023,-2.791469253951514,0.00012398590029240848,-7.27583330738826e-05,0.00011457530645885995,0.00022172409413724335,0.350397263916403,-0.35093887199013557,0.6769810744479081,8.573015924146802
68.69999999999824,-1.5279109438890148,-1.771547010171762,-2.7975550697110094,-0.11419381640257711,-2.920912372275718,-2.293507553673054,-1.5581446129972838,-1.7456864608924914,-2.811554081318683,0.00012397306907246833,-7.321088338624378e-05,0.00011538781345359125,0.00022160304514859096,0.3482629592429221,-0.38820138673746896,1.6837568873303925,8.322917165302977
68.74999999999824,-1.5438271957325007,-1.7779110117826242,-2.814983417560391,-0.12586194918510887,-2.9339279857715574,-2.309810091414265,-1.5727395815063079,-1.751529961261377,-2.8282061100599423,0.00012394493701672302,-7.366046186839646e-05,0.00011621355891694873,0.0002214793895274676,0.3496045106492444,-0.3260507548242408,3.777219083058494,8.001340048181257
68.79999999999824,-1.559839585920235,-1.7840057725635492,-2.8325675847893312,-0.1378167030696992,-2.946825688381757,-2.326731527073934,-1.590352588694503,-1.7589620916251587,-2.832029821648332,0.0001239050341163017,-7.411061933876408e-05,0.00011705841900558735,0.00022135417406586168,0.35172389891035144,-0.33842871319339424,5.065151259226845,9.785259622452706
68.84999999999823,-1.5759624323016637,-1.7898204741826174,-2.850198117322063,-0.14993841091958743,-2.959456012176891,-2.3445663311873406,-1.605829833852279,-1.7645799339781725,-2.8451187582487165,0.00012386354226251602,-7.454940331033263e-05,0.00011789334267374729,0.00022122536117929716,0.35012512264028334,-0.35669608226815724,0.9137921342657223,10.506944806673626
68.89999999999823,-1.5921835306930805,-1.7953549812388956,-2.8679742845485987,-0.16223388079720757,-2.9718086380824036,-2.3631848933277526,-1.6225843614959083,-1.7690765722569306,-2.8666045911526896,0.00012380851003844173,-7.497575293403049e-05,0.00011872126694215313,0.00022109482900837147,0.3485826854481381,-0.372371242808263,2.1806764007107935,10.164961281305507
68.94999999999823,-1.608486582967941,-1.800600521674843,-2.8858835617893375,-0.1747048483506348,-2.9838902413996338,-2.3809182079903373,-1.640014331032267,-1.7728098355350723,-2.8907576785905675,0.00012372947267902336,-7.53894475118015e-05,0.00011954761202816445,0.00022096334877576436,0.3472739963603655,-0.35466629325171267,2.6080304929485276,9.937841657692724
68.99999999999822,-1.6248892549154792,-1.8055604382412054,-2.90385323780365,-0.18737218822457274,-2.9957385912007832,-2.398259479526344,-1.6561184492956846,-1.777818509386739,-2.9054461022914357,0.00012362348044107487,-7.579095826994002e-05,0.00012037648669808086,0.000220828671078066,0.34690196411729934,-0.3468254307201515,3.6208447721315884,10.276933517165311
