t,x_true,y_true,theta_true,x_odom,y_odom,theta_odom,x_ekf,y_ekf,theta_ekf,Pxx,Pxy,Pyy,Ptt,v_meas,w_meas,nis,nees
34.30000000000019,1.380492456031007,-1.7379830061193076,1.5151716670375497,2.063708466441989,-1.6270621478479979,1.8381758338401344,1.417396641164376,-1.7270201471901,1.524739858732552,1.3951535011430809e-05,-2.68632109378059e-06,3.961549776231883e-05,0.0001311974293980677,0.35382243970557786,-0.3938280850094907,2.315865982161953,106.82439515156689
34.350000000000186,1.3806807544264807,-1.720891787010013,1.4947751923038288,2.059218564263858,-1.6099698591068357,1.817181179483983,1.4182159195129984,-1.7132885098887916,1.488296850091377,1.3684172650177398e-05,-2.0007809404983093e-06,3.970274869170925e-05,0.00013117339410788145,0.35344987062952776,-0.4198930871230538,2.556456166898797,107.52874508169876
34.40000000000018,1.381220481780903,-1.7038119238951588,1.4744153267331495,2.0550793376846217,-1.5927992542738048,1.7975143615329685,1.4192927269866198,-1.696873739075523,1.4736201656752002,1.3466350949704308e-05,-1.2322285737130965e-06,3.975650457624557e-05,0.00013115388803739268,0.3532551046373831,-0.39333635902030245,1.4563670385001495,110.37916621994145
34.45000000000018,1.3821164216999482,-1.6867541842626046,1.454126158036538,2.051368559276658,-1.57595348599125,1.7777121766648225,1.4197539977748286,-1.677783885320501,1.4738567240100675,1.3276214812247125e-05,-5.040511104229615e-07,3.979764713143176e-05,0.0001311472071060032,0.34499826591458255,-0.3960436973629439,2.6051362563320817,112.7328005128401
34.50000000000018,1.3833657020489043,-1.6697083575149976,1.433928999477854,2.0479465070333838,-1.5588428721860665,1.7586636710651167,1.421207429626245,-1.6604231141271364,1.4513858508783555,1.3090743722091489e-05,1.1093587818126751e-07,3.984393017499492e-05,0.000131135825059557,0.3489944144089547,-0.38097011199413133,2.4623424415816566,114.06440741520157
34.550000000000175,1.3849625609503602,-1.652685861064573,1.4138192038880115,2.0448659526460666,-1.5416435112891311,1.7373878464131431,1.4225574059036092,-1.6451682506099936,1.4326442425172985,1.2940918409436964e-05,7.54864756419239e-07,3.9865394123069716e-05,0.0001311238726910657,0.3494677939927234,-0.4255164930394957,4.7019430823099,113.01977753239827
34.60000000000017,1.3869047451174121,-1.6357153599809862,1.3937745917990112,2.042161531174174,-1.52451508793186,1.717400993499636,1.425383195784173,-1.6253048610327208,1.4075926902653393,1.2818646742596885e-05,1.3949212197859047e-06,3.987075043798462e-05,0.00013111621016104235,0.3468179882626044,-0.3997370582701665,1.1679971855720352,118.23442509340994
34.65000000000017,1.3892024265826408,-1.6187512850949848,1.3738586655945761,2.0397905278249233,-1.5071828446345288,1.6960984488347037,1.427488563966427,-1.6119062689786516,1.390579799695982,1.2738226483346064e-05,2.069089818453754e-06,3.9849808582317914e-05,0.00013110695098914835,0.3498799152811527,-0.42605089329867385,1.5542048821819543,117.62014007108226
34.700000000000166,1.391832225008493,-1.6018569362920385,1.354021964160115,2.0377509490999732,-1.4895275861082373,1.6755194591320217,1.4308113181577953,-1.5954240150772305,1.3615102795084342,1.2682609163017724e-05,2.7257643121677425e-06,3.9815629787836476e-05,0.00013109232904598715,0.35545980510573316,-0.41157979405366707,1.2433675220895455,120.54752056329393
34.75000000000016,1.3947896526179029,-1.5850254028582265,1.3341981356218038,2.036097904152783,-1.4722684760739344,1.657046874783596,1.4329808714666166,-1.5827272979834495,1.3301702264768949,1.2676652933645577e-05,3.4228885018225977e-06,3.974671580148016e-05,0.00013109223936054814,0.3467667718562272,-0.36945168696852476,7.945508793816956,116.74955110403059
